date,open,high,low,close,volume,fgi_value,fgi_sentiment,daily_return,volatility_7d,fgi_value_lag1,fgi_sentiment_lag1
2023-05-21,27118.423828125,27265.91796875,26706.921875,26753.826171875,8647416921,52,Neutral,-1.3850552916312875,1.2943453841058434,48.0,Neutral
2023-05-22,26749.892578125,27045.734375,26549.734375,26851.27734375,11056770492,49,Neutral,0.3642513457661867,1.2301143768573293,52.0,Neutral
2023-05-23,26855.9609375,27434.68359375,26816.1796875,27225.7265625,13697203143,50,Neutral,1.3945303754316907,1.3432113442830493,49.0,Neutral
2023-05-24,27224.603515625,27224.603515625,26106.576171875,26334.818359375,16299104428,50,Neutral,-3.2723027651064163,1.7171220735534944,50.0,Neutral
2023-05-25,26329.4609375,26591.51953125,25890.59375,26476.20703125,13851122697,51,Neutral,0.5368887301425707,1.6127851168676801,50.0,Neutral
2023-05-26,26474.181640625,26916.669921875,26343.94921875,26719.291015625,12711619225,49,Neutral,0.9181223884829448,1.6625398169151966,51.0,Neutral
2023-05-27,26720.181640625,26888.8828125,26621.140625,26868.353515625,7892015141,48,Neutral,0.5578834405180588,1.6347328005995556,49.0,Neutral
2023-05-28,26871.158203125,28193.44921875,26802.751953125,28085.646484375,14545229578,50,Neutral,4.53058267244435,2.2781432348090447,48.0,Neutral
2023-05-29,28075.591796875,28432.0390625,27563.876953125,27745.884765625,15181308984,52,Neutral,-1.20973437068298,2.3936896799007203,50.0,Neutral
2023-05-30,27745.123046875,28044.759765625,27588.501953125,27702.349609375,13251081851,51,Neutral,-0.15690671469931194,2.368067977104872,52.0,Neutral
2023-05-31,27700.529296875,27831.677734375,26866.453125,27219.658203125,15656371534,51,Neutral,-1.742420455507676,2.033375164596502,51.0,Neutral
2023-06-01,27218.412109375,27346.10546875,26671.720703125,26819.97265625,14678970415,52,Neutral,-1.4683709247646393,2.162899186006539,51.0,Neutral
2023-06-02,26824.556640625,27303.861328125,26574.64453125,27249.58984375,14837415000,50,Neutral,1.601855426947596,2.2153184909449495,52.0,Neutral
2023-06-03,27252.32421875,27317.052734375,26958.00390625,27075.12890625,8385597470,53,Neutral,-0.640233260391676,2.238403221751386,50.0,Neutral
2023-06-04,27075.123046875,27407.01953125,26968.224609375,27119.06640625,9360912318,52,Neutral,0.1622799291266075,1.1531518065481472,53.0,Neutral
2023-06-05,27123.109375,27129.982421875,25445.16796875,25760.09765625,21513292646,53,Neutral,-5.011119223804861,2.0740917074065153,52.0,Neutral
2023-06-06,25732.109375,27313.8203125,25434.8671875,27238.783203125,21929670693,44,Fear,5.7402171630208665,3.316432680205687,53.0,Neutral
2023-06-07,27235.650390625,27332.181640625,26146.98828125,26345.998046875,19530045082,53,Neutral,-3.277624957004588,3.4825012457206905,44.0,Fear
2023-06-08,26347.654296875,26797.513671875,26246.6640625,26508.216796875,11904824295,50,Neutral,0.6157244440365472,3.466315306686003,53.0,Neutral
2023-06-09,26505.923828125,26770.2890625,26339.314453125,26480.375,11015551640,50,Neutral,-0.10503081775867784,3.384436112634351,50.0,Neutral
2023-06-10,26481.76171875,26531.044921875,25501.8359375,25851.240234375,19872933189,49,Neutral,-2.375852931180167,3.470910762159048,50.0,Neutral
2023-06-11,25854.03125,26203.439453125,25668.986328125,25940.16796875,10732609603,47,Neutral,0.3439979419507688,3.4782980076475085,49.0,Neutral
2023-06-12,25934.28515625,26087.919921875,25675.197265625,25902.5,11677889997,47,Neutral,-0.1452109670044499,2.8802950623229147,47.0,Neutral
2023-06-13,25902.94140625,26376.3515625,25728.365234375,25918.728515625,14143474486,45,Fear,0.06265231396582749,1.5009477015416135,47.0,Neutral
2023-06-14,25920.2578125,26041.80078125,24902.15234375,25124.67578125,14265717766,46,Fear,-3.0636253390914137,1.440599149615264,45.0,Fear
2023-06-15,25121.673828125,25735.30859375,24797.16796875,25576.39453125,15837384409,41,Fear,1.7979087727655774,1.6674400756566885,46.0,Fear
2023-06-16,25575.283203125,26463.173828125,25245.357421875,26327.462890625,16324646965,47,Neutral,2.9365685552642073,2.121384281531225,41.0,Fear
2023-06-17,26328.6796875,26769.39453125,26174.4921875,26510.67578125,11090276850,47,Neutral,0.6959002900740696,1.8655903559530727,47.0,Neutral
2023-06-18,26510.45703125,26675.92578125,26325.890625,26336.212890625,9565695129,49,Neutral,-0.6580854145875503,1.90640715187229,47.0,Neutral
2023-06-19,26335.44140625,26984.611328125,26312.83203125,26851.029296875,12826986222,47,Neutral,1.9547852547670663,2.0000319845380967,49.0,Neutral
2023-06-20,26841.6640625,28388.96875,26668.791015625,28327.48828125,22211859147,49,Neutral,5.498705349618893,2.714892546655758,47.0,Neutral
2023-06-21,28311.310546875,30737.330078125,28283.41015625,30027.296875,33346760979,59,Greed,6.000562340273241,2.428300669615907,49.0,Neutral
2023-06-22,29995.935546875,30495.998046875,29679.158203125,29912.28125,20653160491,65,Greed,-0.38303689299371557,2.676189348503999,59.0,Greed
2023-06-23,29896.3828125,31389.5390625,29845.21484375,30695.46875,24115570085,65,Greed,2.618280743799839,2.6661014576967785,65.0,Greed
2023-06-24,30708.73828125,30804.1484375,30290.146484375,30548.6953125,12147822496,62,Greed,-0.47815994828226405,2.8128164450232407,65.0,Greed
2023-06-25,30545.150390625,31041.271484375,30327.943359375,30480.26171875,12703464114,64,Greed,-0.2240147837737516,2.746419957880874,62.0,Greed
2023-06-26,30480.5234375,30636.029296875,29955.744140625,30271.130859375,16493186997,55,Greed,-0.6861189753050945,2.9501020907249917,64.0,Greed
2023-06-27,30274.3203125,31006.787109375,30236.650390625,30688.1640625,16428827944,59,Greed,1.3776598074988877,2.4492041285083457,55.0,Greed
2023-06-28,30696.560546875,30703.279296875,29921.822265625,30086.24609375,14571500779,62,Greed,-1.961401038928634,1.4992683611807014,59.0,Greed
2023-06-29,30086.1875,30796.25,30057.203125,30445.3515625,13180860821,54,Neutral,1.1935868224670187,1.5433239985963276,62.0,Greed
2023-06-30,30441.353515625,31256.86328125,29600.275390625,30477.251953125,26387306197,56,Greed,0.10477918298796851,1.1449464860362781,54.0,Neutral
2023-07-01,30471.84765625,30641.2890625,30328.865234375,30590.078125,9086606733,59,Greed,0.37019798257575953,1.1426794326563599,56.0,Greed
2023-07-02,30587.26953125,30766.140625,30264.01953125,30620.76953125,10533418042,63,Greed,0.10033124506771962,1.1374653363666283,59.0,Greed
2023-07-03,30624.515625,31375.61328125,30586.513671875,31156.439453125,15271884873,62,Greed,1.749367929268808,1.2354396726560575,63.0,Greed
2023-07-04,31156.865234375,31325.197265625,30659.35546875,30777.58203125,12810828427,64,Greed,-1.21598433108826,1.2879014907247273,62.0,Greed
2023-07-05,30778.724609375,30877.330078125,30225.61328125,30514.166015625,12481622280,61,Greed,-0.85586975402272,1.0452502769898988,64.0,Greed
2023-07-06,30507.150390625,31460.052734375,29892.2265625,29909.337890625,21129219509,56,Greed,-1.9821224171432172,1.2200484038862736,61.0,Greed
2023-07-07,29907.998046875,30434.64453125,29777.28515625,30342.265625,13384770155,55,Greed,1.4474667943441766,1.3796828519315476,56.0,Greed
2023-07-08,30346.921875,30374.4375,30080.16015625,30292.541015625,7509378699,58,Greed,-0.16387902600796256,1.366944010260779,55.0,Greed
2023-07-09,30291.611328125,30427.58984375,30085.591796875,30171.234375,7903327692,55,Greed,-0.4004505286051452,1.3658911039144446,58.0,Greed
2023-07-10,30172.423828125,31026.083984375,29985.39453125,30414.470703125,14828209155,56,Greed,0.8061862007427312,1.1742696843092244,55.0,Greed
2023-07-11,30417.6328125,30788.314453125,30358.09765625,30620.951171875,12151839152,57,Greed,0.6788889103658935,1.1563590960593249,56.0,Greed
2023-07-12,30622.24609375,30959.96484375,30228.8359375,30391.646484375,14805659717,64,Greed,-0.7488490028050299,1.1448426651007275,57.0,Greed
2023-07-13,30387.48828125,31814.515625,30268.3515625,31476.048828125,23686079548,57,Greed,3.5680934374763718,1.462932274934451,64.0,Greed
2023-07-14,31474.720703125,31582.25390625,29966.38671875,30334.068359375,20917902660,60,Greed,-3.6280934592069825,2.1506348818300007,57.0,Greed
2023-07-15,30331.783203125,30407.78125,30263.462890625,30295.806640625,8011667756,56,Greed,-0.1261344778969442,2.1501560295991617,60.0,Greed
2023-07-16,30297.47265625,30437.560546875,30089.669921875,30249.1328125,8516564470,57,Greed,-0.1540603578530031,2.144107925529294,56.0,Greed
2023-07-17,30249.626953125,30336.400390625,29685.783203125,30145.888671875,13240156074,54,Neutral,-0.34131272874816654,2.1209858099065353,57.0,Greed
2023-07-18,30147.0703125,30233.65625,29556.427734375,29856.5625,13138897269,56,Greed,-0.9597533349379406,2.110146272560306,54.0,Neutral
2023-07-19,29862.046875,30184.181640625,29794.26953125,29913.923828125,12128602812,50,Neutral,0.19212301525000086,2.1098392287735632,56.0,Greed
2023-07-20,29915.25,30195.53125,29638.095703125,29792.015625,14655207121,56,Greed,-0.40752996439197275,1.3063507939744956,50.0,Neutral
2023-07-21,29805.111328125,30045.998046875,29733.8515625,29908.744140625,10972789818,50,Neutral,0.39181140710413676,0.4381452386348699,56.0,Greed
2023-07-22,29908.697265625,29991.615234375,29664.12109375,29771.802734375,7873300598,52,Neutral,-0.4578641136054662,0.44659533199727264,50.0,Neutral
2023-07-23,29790.111328125,30330.640625,29741.52734375,30084.5390625,9220145050,54,Neutral,1.0504447141318263,0.6666781178075815,52.0,Neutral
2023-07-24,30081.662109375,30093.39453125,28934.294921875,29176.916015625,15395817395,55,Greed,-3.016908602087709,1.305281661967408,54.0,Neutral
2023-07-25,29178.970703125,29353.16015625,29062.43359375,29227.390625,10266772793,50,Neutral,0.17299501204297574,1.3029581484231798,55.0,Greed
2023-07-26,29225.759765625,29675.552734375,29113.912109375,29354.97265625,13497554655,51,Neutral,0.43651529788248933,1.3213746742844872,50.0,Neutral
2023-07-27,29353.798828125,29560.966796875,29099.3515625,29210.689453125,10770779217,51,Neutral,-0.4915119656712763,1.323301332213586,51.0,Neutral
2023-07-28,29212.1640625,29521.513671875,29125.845703125,29319.24609375,11218474952,52,Neutral,0.3716332707559111,1.3216314345733677,51.0,Neutral
2023-07-29,29319.4453125,29396.84375,29264.166015625,29356.91796875,6481775959,52,Neutral,0.1284885528077373,1.3267837311120019,52.0,Neutral
2023-07-30,29357.09375,29443.169921875,29059.501953125,29275.30859375,8678454527,52,Neutral,-0.2779902682116475,1.209138919428415,52.0,Neutral
2023-07-31,29278.314453125,29489.873046875,29131.578125,29230.111328125,11656781982,50,Neutral,-0.15438698273756435,0.3446889381857969,52.0,Neutral
2023-08-01,29230.873046875,29675.732421875,28657.0234375,29675.732421875,18272392391,53,Neutral,1.5245275282999904,0.6676383847788685,50.0,Neutral
2023-08-02,29704.146484375,29987.998046875,28946.509765625,29151.958984375,19212655598,53,Neutral,-1.7649890828436932,0.989415703021963,53.0,Neutral
2023-08-03,29161.8125,29375.70703125,28959.48828125,29178.6796875,12780357746,52,Neutral,0.09166006009861949,0.9748989807498647,53.0,Neutral
2023-08-04,29174.3828125,29302.078125,28885.3359375,29074.091796875,12036639988,54,Neutral,-0.35843942133476636,0.9660817849862625,52.0,Neutral
2023-08-05,29075.388671875,29102.46484375,28957.796875,29042.126953125,6598366353,50,Neutral,-0.10994270766331304,0.960215606973111,54.0,Neutral
2023-08-06,29043.701171875,29160.822265625,28963.833984375,29041.85546875,7269806994,49,Neutral,-0.0009347950838400898,0.9597675552564264,50.0,Neutral
2023-08-07,29038.513671875,29244.28125,28724.140625,29180.578125,13618163710,49,Neutral,0.47766457759308434,0.9843512729137439,49.0,Neutral
2023-08-08,29180.01953125,30176.796875,29113.814453125,29765.4921875,17570561357,54,Neutral,2.0044635853149417,1.1175664640404637,49.0,Neutral
2023-08-09,29766.6953125,30093.435546875,29376.80078125,29561.494140625,18379521213,50,Neutral,-0.6853508270246889,0.8734044225124864,54.0,Neutral
2023-08-10,29563.97265625,29688.564453125,29354.447265625,29429.591796875,11865344789,53,Neutral,-0.4461964714047806,0.9077862507163272,50.0,Neutral
2023-08-11,29424.90234375,29517.7734375,29253.517578125,29397.71484375,10195168197,51,Neutral,-0.10831598801986919,0.8902989107232526,53.0,Neutral
2023-08-12,29399.787109375,29465.11328125,29357.587890625,29415.96484375,6194358008,54,Neutral,0.06207965516027425,0.8839047050376757,51.0,Neutral
2023-08-13,29416.59375,29441.43359375,29265.806640625,29282.9140625,7329897180,54,Neutral,-0.45230806453818717,0.9157232236582341,54.0,Neutral
2023-08-14,29283.263671875,29660.25390625,29124.10546875,29408.443359375,14013695304,50,Neutral,0.4286776125049352,0.9127319523145666,54.0,Neutral
2023-08-15,29408.048828125,29439.12109375,29088.853515625,29170.34765625,12640195779,53,Neutral,-0.8096168172366025,0.43788515034600933,50.0,Neutral
2023-08-16,29169.07421875,29221.9765625,28701.779296875,28701.779296875,14949271904,52,Neutral,-1.6063173634291772,0.6596302595254238,53.0,Neutral
2023-08-17,28699.802734375,28745.947265625,25409.111328125,26664.55078125,31120851211,50,Neutral,-7.097917151940503,2.6108428650785447,52.0,Neutral
2023-08-18,26636.078125,26808.1953125,25668.921875,26049.556640625,24026236529,37,Fear,-2.306411031148714,2.565727167048386,50.0,Neutral
2023-08-19,26047.83203125,26249.44921875,25802.408203125,26096.205078125,10631443812,39,Fear,0.17907574452629138,2.579335514916758,37.0,Fear
2023-08-20,26096.861328125,26260.681640625,26004.314453125,26189.583984375,9036580420,37,Fear,0.357825614760654,2.6598102922014415,39.0,Fear
2023-08-21,26188.69140625,26220.201171875,25846.087890625,26124.140625,13371557893,38,Fear,-0.2498831574187843,2.5870188005344414,37.0,Fear
2023-08-22,26130.748046875,26135.5078125,25520.728515625,26031.65625,14503820706,37,Fear,-0.35401882238949023,2.617170452115572,38.0,Fear
2023-08-23,26040.474609375,26786.8984375,25804.998046875,26431.640625,16985265785,37,Fear,1.5365306423789304,2.869794785723567,37.0,Fear
2023-08-24,26431.51953125,26554.91015625,25914.92578125,26162.373046875,12871532023,41,Fear,-1.018731988472621,1.1954254049807034,37.0,Fear
2023-08-25,26163.6796875,26248.103515625,25786.8125,26047.66796875,12406045118,39,Fear,-0.4384352975912553,0.8102286886443343,41.0,Fear
2023-08-26,26047.234375,26107.384765625,25983.87890625,26008.462890625,6034817316,38,Fear,-0.15051281432193475,0.8077803903776383,39.0,Fear
2023-08-27,26008.2421875,26165.373046875,25965.09765625,26089.693359375,6913768611,38,Fear,0.31232321991347956,0.804170550287416,38.0,Fear
2023-08-28,26089.615234375,26198.578125,25880.599609375,26106.150390625,11002805166,39,Fear,0.06307866874213364,0.8000126167876812,38.0,Fear
2023-08-29,26102.486328125,28089.337890625,25912.62890625,27727.392578125,29368391712,39,Fear,6.2101924766441385,2.4569312110791337,39.0,Fear
2023-08-30,27726.083984375,27760.16015625,27069.20703125,27297.265625,16343655235,49,Neutral,-1.5512708305083889,2.602874654597149,39.0,Fear
2023-08-31,27301.9296875,27456.078125,25752.9296875,25931.47265625,20181001451,52,Neutral,-5.00340578984273,3.323625535492322,49.0,Neutral
2023-09-01,25934.021484375,26125.869140625,25362.609375,25800.724609375,17202862221,40,Fear,-0.5042060225742162,3.324901355202462,52.0,Neutral
2023-09-02,25800.91015625,25970.28515625,25753.09375,25868.798828125,10100387473,39,Fear,0.2638461507599166,3.32731367945503,40.0,Fear
2023-09-03,25869.47265625,26087.1484375,25817.03125,25969.56640625,8962524523,40,Fear,0.38953327054152,3.3287649604877108,39.0,Fear
2023-09-04,25968.169921875,26081.525390625,25657.025390625,25812.416015625,10680635106,40,Fear,-0.6051329012069284,3.3355966927835055,40.0,Fear
2023-09-05,25814.95703125,25858.375,25589.98828125,25779.982421875,11094740040,40,Fear,-0.12565113521479931,1.871845409439167,40.0,Fear
2023-09-06,25783.931640625,25953.015625,25404.359375,25753.236328125,12752705327,42,Fear,-0.10374752516241204,1.8832256837086965,40.0,Fear
2023-09-07,25748.3125,26409.302734375,25608.201171875,26240.1953125,11088307100,41,Fear,1.8908652030005024,0.8402456712044398,42.0,Fear
2023-09-08,26245.208984375,26414.005859375,25677.48046875,25905.654296875,10817356400,46,Fear,-1.2749181613965876,0.9821633792430774,41.0,Fear
2023-09-09,25905.42578125,25921.9765625,25810.494140625,25895.677734375,5481314132,41,Fear,-0.03851113886439439,0.978454454850963,46.0,Fear
2023-09-10,25895.2109375,25978.130859375,25640.26171875,25832.2265625,7899553047,40,Fear,-0.24502611024840304,0.9677317106567995,41.0,Fear
2023-09-11,25831.71484375,25883.947265625,24930.296875,25162.654296875,14600006467,40,Fear,-2.592003689674205,1.3615145566399878,40.0,Fear
2023-09-12,25160.658203125,26451.939453125,25133.078125,25833.34375,18657279324,30,Fear,2.6654161568650414,1.783393899753121,40.0,Fear
2023-09-13,25837.5546875,26376.11328125,25781.123046875,26228.32421875,13072077070,41,Fear,1.528956036711282,1.8658409495069233,30.0,Fear
2023-09-14,26228.27734375,26774.623046875,26171.451171875,26539.673828125,13811359124,45,Fear,1.1870739692642074,1.7813964192644263,41.0,Fear
2023-09-15,26533.818359375,26840.498046875,26240.701171875,26608.693359375,11479735788,45,Fear,0.2600617162704433,1.6636301456768408,45.0,Fear
2023-09-16,26606.19921875,26754.76953125,26473.890625,26568.28125,7402031417,43,Fear,-0.1518755875352329,1.669097958033933,45.0,Fear
2023-09-17,26567.927734375,26617.998046875,26445.07421875,26534.1875,6774210670,46,Fear,-0.12832501161511578,1.6623961473357045,43.0,Fear
2023-09-18,26532.994140625,27414.734375,26415.515625,26754.28125,15615339655,46,Fear,0.8294723552398242,1.0141808639034573,46.0,Fear
2023-09-19,26760.8515625,27488.763671875,26681.60546875,27211.1171875,13807690550,46,Fear,1.7075246134672373,0.7687443760886311,46.0,Fear
2023-09-20,27210.228515625,27379.505859375,26864.08203125,27132.0078125,13281116604,47,Neutral,-0.290724465500225,0.7681375630527627,46.0,Fear
2023-09-21,27129.83984375,27152.939453125,26389.30078125,26567.6328125,13371443708,47,Neutral,-2.080107760178318,1.1632678883052117,47.0,Neutral
2023-09-22,26564.056640625,26726.078125,26495.533203125,26579.568359375,10578746709,43,Fear,0.04492514240630463,1.158727976875459,47.0,Neutral
2023-09-23,26578.556640625,26634.185546875,26520.51953125,26579.390625,7404700301,47,Neutral,-0.0006686879658768241,1.1570477446516223,43.0,Fear
2023-09-24,26579.373046875,26716.05859375,26221.05078125,26256.826171875,8192867686,44,Fear,-1.213588594546644,1.248070921343824,47.0,Neutral
2023-09-25,26253.775390625,26421.5078125,26011.46875,26298.48046875,11997833257,47,Neutral,0.15864178176880905,1.1850927073082378,44.0,Fear
2023-09-26,26294.7578125,26389.884765625,26090.712890625,26217.25,9985498161,46,Fear,-0.30887894396227633,0.8227168333249519,47.0,Neutral
2023-09-27,26209.498046875,26817.841796875,26111.46484375,26352.716796875,11718380997,44,Fear,0.5167086436411061,0.9130413824636339,46.0,Fear
2023-09-28,26355.8125,27259.5,26327.322265625,27021.546875,14079002707,46,Fear,2.537992888096885,1.1455484449519397,44.0,Fear
2023-09-29,27024.841796875,27225.9375,26721.763671875,26911.720703125,10396435377,48,Neutral,-0.4064392478456136,1.1712900723828055,46.0,Fear
2023-09-30,26911.689453125,27091.794921875,26888.96875,26967.916015625,5331172801,47,Neutral,0.20881352448591795,1.1684762243448885,48.0,Neutral
2023-10-01,26967.396484375,28047.23828125,26965.09375,27983.75,9503917434,48,Neutral,3.7668241913332734,1.5937287553179276,47.0,Neutral
2023-10-02,27976.798828125,28494.458984375,27347.787109375,27530.78515625,19793041322,50,Neutral,-1.6186709920936293,1.8561089810834703,48.0,Neutral
2023-10-03,27508.251953125,27667.19140625,27216.001953125,27429.978515625,11407814187,50,Neutral,-0.3661597010505724,1.861267553548494,50.0,Neutral
2023-10-04,27429.07421875,27826.658203125,27248.10546875,27799.39453125,11143355314,49,Neutral,1.3467601347721292,1.8767906817235658,50.0,Neutral
2023-10-05,27798.646484375,28091.861328125,27375.6015625,27415.912109375,11877253670,48,Neutral,-1.379463216164356,1.8495341245978656,49.0,Neutral
2023-10-06,27412.123046875,28252.537109375,27215.552734375,27946.59765625,13492391599,50,Neutral,1.9356844476223989,1.9271892764897398,48.0,Neutral
2023-10-07,27946.78125,28028.091796875,27870.423828125,27968.83984375,6553044316,49,Neutral,0.07958817661306572,1.9316858462919841,50.0,Neutral
2023-10-08,27971.677734375,28102.169921875,27740.662109375,27935.08984375,7916875290,50,Neutral,-0.1206700034343422,1.306168778916446,49.0,Neutral
2023-10-09,27934.47265625,27989.470703125,27302.5625,27583.677734375,12007668568,50,Neutral,-1.2579594744121514,1.2378010965694763,50.0,Neutral
2023-10-10,27589.201171875,27715.84765625,27301.654296875,27391.01953125,9973350678,50,Neutral,-0.6984500217130485,1.2618419002238597,50.0,Neutral
2023-10-11,27392.076171875,27474.115234375,26561.099609375,26873.3203125,13648094333,47,Neutral,-1.8900326735168282,1.2733052953125246,50.0,Neutral
2023-10-12,26873.29296875,26921.439453125,26558.3203125,26756.798828125,9392909295,45,Fear,-0.43359541366684295,1.210054597654218,47.0,Neutral
2023-10-13,26752.87890625,27092.697265625,26686.322265625,26862.375,15165312851,44,Fear,0.39457699163931714,0.7963014366710892,45.0,Fear
2023-10-14,26866.203125,26969.0,26814.5859375,26861.70703125,5388116782,47,Neutral,-0.0024866332556272575,0.7858337655453848,44.0,Fear
2023-10-15,26858.01171875,27289.169921875,26817.89453125,27159.65234375,7098201980,45,Fear,1.1091823470242623,1.0094081851497483,47.0,Neutral
2023-10-16,27162.62890625,29448.138671875,27130.47265625,28519.466796875,27833876539,47,Neutral,5.006744695824206,2.197178816142897,45.0,Fear
2023-10-17,28522.09765625,28618.751953125,28110.185546875,28415.748046875,14872527508,52,Neutral,-0.36367703063566736,2.1702748879555056,47.0,Neutral
2023-10-18,28413.53125,28889.009765625,28174.251953125,28328.341796875,12724128586,50,Neutral,-0.30759792019486865,1.944984422860055,52.0,Neutral
2023-10-19,28332.416015625,28892.474609375,28177.98828125,28719.806640625,14448058195,52,Neutral,1.3818840741083749,1.8773152327949971,50.0,Neutral
2023-10-20,28732.8125,30104.0859375,28601.669921875,29682.94921875,21536125230,53,Neutral,3.3535830870205396,2.0364610239530307,52.0,Neutral
2023-10-21,29683.380859375,30287.482421875,29481.751953125,29918.412109375,11541146996,63,Greed,0.7932597562652743,1.9624767511608994,53.0,Neutral
2023-10-22,29918.654296875,30199.43359375,29720.3125,29993.896484375,10446520040,53,Neutral,0.2523007395046406,2.0216703869320467,63.0,Greed
2023-10-23,30140.685546875,34370.4375,30097.828125,33086.234375,38363572311,53,Neutral,10.309890521346299,3.7948051008844312,53.0,Neutral
2023-10-24,33077.3046875,35150.43359375,32880.76171875,33901.52734375,44934999645,66,Greed,2.464145540134477,3.622668631858736,53.0,Neutral
2023-10-25,33916.04296875,35133.7578125,33709.109375,34502.8203125,25254318008,72,Greed,1.7736456610143003,3.42354792596868,66.0,Greed
2023-10-26,34504.2890625,34832.91015625,33762.32421875,34156.6484375,19427195376,71,Greed,-1.0033147199696724,3.7072473667153023,72.0,Greed
2023-10-27,34156.5,34238.2109375,33416.88671875,33909.80078125,16418032871,70,Greed,-0.7226928505637331,3.8786178840190817,71.0,Greed
2023-10-28,33907.72265625,34399.390625,33874.8046875,34089.57421875,10160330825,65,Greed,0.5301518539129857,3.8932938462968907,70.0,Greed
2023-10-29,34089.37109375,34743.26171875,33947.56640625,34538.48046875,11160323986,72,Greed,1.3168432293093613,3.836604101275568,65.0,Greed
2023-10-30,34531.7421875,34843.93359375,34110.97265625,34502.36328125,17184860315,68,Greed,-0.10457086417764438,1.3030323926497853,72.0,Greed
2023-10-31,34500.078125,34719.25390625,34083.30859375,34667.78125,15758270810,66,Greed,0.4794395311462418,1.0161096732038983,68.0,Greed
2023-11-01,34657.2734375,35527.9296875,34170.69140625,35437.25390625,22446272005,66,Greed,2.2195613001625203,1.1297459997991217,66.0,Greed
2023-11-02,35441.578125,35919.84375,34401.57421875,34938.2421875,20998158544,72,Greed,-1.4081557224217889,1.2196238317566166,66.0,Greed
2023-11-03,34942.47265625,34942.47265625,34133.44140625,34732.32421875,17158456701,65,Greed,-0.5893770145759425,1.2013481752498048,72.0,Greed
2023-11-04,34736.32421875,35256.03125,34616.69140625,35082.1953125,9561294264,68,Greed,1.0073356782761111,1.2266053184448933,65.0,Greed
2023-11-05,35090.01171875,35340.33984375,34594.2421875,35049.35546875,12412743996,70,Greed,-0.0936082917772807,1.1686892283759482,68.0,Greed
2023-11-06,35044.7890625,35286.02734375,34765.36328125,35037.37109375,12693436420,74,Greed,-0.03419285416157436,1.1657728435137653,70.0,Greed
2023-11-07,35047.79296875,35892.41796875,34545.81640625,35443.5625,18834737789,68,Greed,1.1593090279608864,1.217590108204897,74.0,Greed
2023-11-08,35419.4765625,35994.41796875,35147.80078125,35655.27734375,17295394918,66,Greed,0.5973294692089626,0.9126389059286227,68.0,Greed
2023-11-09,35633.6328125,37926.2578125,35592.1015625,36693.125,37762672382,69,Greed,2.9107827327892632,1.1571800687712934,66.0,Greed
2023-11-10,36702.25,37493.80078125,36362.75390625,37313.96875,22711265155,70,Greed,1.6919893031732691,1.0468121564988984,69.0,Greed
2023-11-11,37310.0703125,37407.09375,36773.66796875,37138.05078125,13924272142,70,Greed,-0.47145338500075296,1.1922366874266719,70.0,Greed
2023-11-12,37133.9921875,37227.69140625,36779.1171875,37054.51953125,11545715999,73,Greed,-0.2249209321512735,1.2099616027285804,70.0,Greed
2023-11-13,37070.3046875,37405.1171875,36399.60546875,36502.35546875,19057712790,72,Greed,-1.4901395821212304,1.4743403399710924,73.0,Greed
2023-11-14,36491.7890625,36753.3515625,34948.5,35537.640625,23857403554,69,Greed,-2.6428838121854925,1.8775366547038785,72.0,Greed
2023-11-15,35548.11328125,37964.89453125,35383.78125,37880.58203125,27365821679,60,Greed,6.592844558740318,3.122217999655138,69.0,Greed
2023-11-16,37879.98046875,37934.625,35545.47265625,36154.76953125,26007385366,70,Greed,-4.5559292055657234,3.568148784850776,60.0,Greed
2023-11-17,36164.82421875,36704.484375,35901.234375,36596.68359375,22445028430,63,Greed,1.2222842746045792,3.5318092685604308,70.0,Greed
2023-11-18,36625.37109375,36839.28125,36233.3125,36585.703125,11886022717,69,Greed,-0.030003999465888498,3.5306019108350486,63.0,Greed
2023-11-19,36585.765625,37509.35546875,36414.59765625,37386.546875,12915986553,66,Greed,2.1889527372586093,3.6395489446812843,69.0,Greed
2023-11-20,37374.07421875,37756.8203125,36882.53125,37476.95703125,20888209068,69,Greed,0.24182537251242753,3.5649075096450717,66.0,Greed
2023-11-21,37469.16015625,37631.140625,35813.8125,35813.8125,25172163756,71,Greed,-4.437779006078834,3.874004199207943,69.0,Greed
2023-11-22,35756.5546875,37856.98046875,35670.97265625,37432.33984375,24397247860,62,Greed,4.5192824521265385,3.344538168671054,71.0,Greed
2023-11-23,37420.43359375,37643.91796875,36923.86328125,37289.62109375,14214948217,66,Greed,-0.3812712499291715,2.739534186991351,62.0,Greed
2023-11-24,37296.31640625,38415.33984375,37261.60546875,37720.28125,22922957823,66,Greed,1.1549062275727495,2.736586761233539,66.0,Greed
2023-11-25,37721.4140625,37892.4296875,37617.41796875,37796.79296875,9099571165,73,Greed,0.20283973558654633,2.7309746665252503,66.0,Greed
2023-11-26,37796.828125,37820.30078125,37162.75,37479.12109375,13744796068,73,Greed,-0.8404730932136117,2.6574690466359643,73.0,Greed
2023-11-27,37454.19140625,37559.35546875,36750.12890625,37254.16796875,19002925720,66,Greed,-0.6002091789647501,2.66720326000948,73.0,Greed
2023-11-28,37247.9921875,38368.48046875,36891.08984375,37831.0859375,21696137014,68,Greed,1.548599794884531,1.8674028298967589,66.0,Greed
2023-11-29,37826.10546875,38366.11328125,37612.6328125,37858.4921875,20728546658,72,Greed,0.07244373065387055,0.8943521180240797,68.0,Greed
